name,score,event,year,last_name,first_name,full_name
Satoko MIYAHARA,219.47,JP,2019,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Elizaveta TUKTAMYSHEVA,219.02,JP,2019,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Mai MIHARA,204.2,JP,2019,MIHARA,Mai,"Mai, MIHARA"
Mariah BELL,198.96,JP,2019,BELL,Mariah,"Mariah, BELL"
Eunsoo LIM,196.31,JP,2019,LIM,Eunsoo,"Eunsoo, LIM"
Alena LEONOVA,194.15,JP,2019,LEONOVA,Alena,"Alena, LEONOVA"
Courtney HICKS,178.07,JP,2019,HICKS,Courtney,"Courtney, HICKS"
Maria SOTSKOVA,176.99,JP,2019,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Mae Berenice MEITE,162.58,JP,2019,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Angela WANG,159.36,JP,2019,WANG,Angela,"Angela, WANG"
Kailani CRAINE,154.22,JP,2019,CRAINE,Kailani,"Kailani, CRAINE"
Alina ZAGITOVA,215.29,FI,2019,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Stanislava KONSTANTINOVA,197.57,FI,2019,KONSTANTINOVA,Stanislava,"Stanislava, KONSTANTINOVA"
Kaori SAKAMOTO,197.42,FI,2019,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Yuna SHIRAIWA,191.46,FI,2019,SHIRAIWA,Yuna,"Yuna, SHIRAIWA"
Loena HENDRICKX,191.22,FI,2019,HENDRICKX,Loena,"Loena, HENDRICKX"
Daria PANENKOVA,161.48,FI,2019,PANENKOVA,Daria,"Daria, PANENKOVA"
Hanul KIM,160.15,FI,2019,KIM,Hanul,"Hanul, KIM"
Viveca LINDFORS,159.62,FI,2019,LINDFORS,Viveca,"Viveca, LINDFORS"
Emmi PELTONEN,158.72,FI,2019,PELTONEN,Emmi,"Emmi, PELTONEN"
Rika HONGO,156.59,FI,2019,HONGO,Rika,"Rika, HONGO"
Angela WANG,149.57,FI,2019,WANG,Angela,"Angela, WANG"
Rika KIHIRA,233.12,FN,2019,KIHIRA,Rika,"Rika, KIHIRA"
Alina ZAGITOVA,226.53,FN,2019,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Elizaveta TUKTAMYSHEVA,215.32,FN,2019,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Kaori SAKAMOTO,211.68,FN,2019,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Sofia SAMODUROVA,204.33,FN,2019,SAMODUROVA,Sofia,"Sofia, SAMODUROVA"
Satoko MIYAHARA,201.31,FN,2019,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Sofia SAMODUROVA,213.84,EU,2019,SAMODUROVA,Sofia,"Sofia, SAMODUROVA"
Alina ZAGITOVA,198.34,EU,2019,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Viveca LINDFORS,194.4,EU,2019,LINDFORS,Viveca,"Viveca, LINDFORS"
Stanislava KONSTANTINOVA,189.72,EU,2019,KONSTANTINOVA,Stanislava,"Stanislava, KONSTANTINOVA"
Laurine LECAVELIER,180.05,EU,2019,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Alexia PAGANINI,179.9,EU,2019,PAGANINI,Alexia,"Alexia, PAGANINI"
Mae Berenice MEITE,177.1,EU,2019,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Emmi PELTONEN,170.03,EU,2019,PELTONEN,Emmi,"Emmi, PELTONEN"
Nicole RAJICOVA,169.03,EU,2019,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Eliska BREZINOVA,166.77,EU,2019,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Alexandra FEIGIN,164.2,EU,2019,FEIGIN,Alexandra,"Alexandra, FEIGIN"
Ekaterina RYABOVA,163.17,EU,2019,RYABOVA,Ekaterina,"Ekaterina, RYABOVA"
Ivett TOTH,160.83,EU,2019,TOTH,Ivett,"Ivett, TOTH"
Julia SAUTER,153.15,EU,2019,SAUTER,Julia,"Julia, SAUTER"
Yasmine Kimiko YAMADA,151.12,EU,2019,YAMADA,Yasmine Kimiko,"Yasmine Kimiko, YAMADA"
Nicole SCHOTT,149.26,EU,2019,SCHOTT,Nicole,"Nicole, SCHOTT"
Dasa GRM,147.29,EU,2019,GRM,Dasa,"Dasa, GRM"
Anita ÖSTLUND,144.66,EU,2019,ÖSTLUND,Anita,"Anita, ÖSTLUND"
Lucrezia GENNARO,143.1,EU,2019,GENNARO,Lucrezia,"Lucrezia, GENNARO"
Natasha MCKAY,140.08,EU,2019,MCKAY,Natasha,"Natasha, MCKAY"
Nathalie WEINZIERL,134.58,EU,2019,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Anastasiya GALUSTYAN,132.63,EU,2019,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Pernille SORENSEN,131.78,EU,2019,SORENSEN,Pernille,"Pernille, SORENSEN"
Antonina DUBININA,120.25,EU,2019,DUBININA,Antonina,"Antonina, DUBININA"
Rika KIHIRA,221.99,4C,2019,KIHIRA,Rika,"Rika, KIHIRA"
Elizabet TURSYNBAEVA,207.46,4C,2019,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Mai MIHARA,207.12,4C,2019,MIHARA,Mai,"Mai, MIHARA"
Kaori SAKAMOTO,206.79,4C,2019,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Bradie TENNELL,202.07,4C,2019,TENNELL,Bradie,"Bradie, TENNELL"
Mariah BELL,193.94,4C,2019,BELL,Mariah,"Mariah, BELL"
Eunsoo LIM,191.85,4C,2019,LIM,Eunsoo,"Eunsoo, LIM"
Yelim KIM,187.93,4C,2019,KIM,Yelim,"Yelim, KIM"
Veronik MALLET,170.46,4C,2019,MALLET,Veronik,"Veronik, MALLET"
Larkyn AUSTMAN,165.21,4C,2019,AUSTMAN,Larkyn,"Larkyn, AUSTMAN"
Ting CUI,164.84,4C,2019,CUI,Ting,"Ting, CUI"
Yi Christy LEUNG,164.79,4C,2019,LEUNG,Yi Christy,"Yi Christy, LEUNG"
Hanul KIM,162.48,4C,2019,KIM,Hanul,"Hanul, KIM"
Hongyi CHEN,150.5,4C,2019,CHEN,Hongyi,"Hongyi, CHEN"
Kailani CRAINE,149.52,4C,2019,CRAINE,Kailani,"Kailani, CRAINE"
Alaine CHARTRAND,147.54,4C,2019,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Isadora WILLIAMS,138.26,4C,2019,WILLIAMS,Isadora,"Isadora, WILLIAMS"
Alisson Krystle PERTICHETO,136.97,4C,2019,PERTICHETO,Alisson Krystle,"Alisson Krystle, PERTICHETO"
Amy LIN,134.56,4C,2019,LIN,Amy,"Amy, LIN"
Andrea MONTESINOS CANTU,124.51,4C,2019,MONTESINOS CANTU,Andrea,"Andrea, MONTESINOS CANTU"
Joanna SO,117.82,4C,2019,SO,Joanna,"Joanna, SO"
Alina ZAGITOVA,237.5,WR,2019,ZAGITOVA,Alina,"Alina, ZAGITOVA"
Elizabet TURSYNBAEVA,224.76,WR,2019,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Evgenia MEDVEDEVA,223.8,WR,2019,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Rika KIHIRA,223.49,WR,2019,KIHIRA,Rika,"Rika, KIHIRA"
Kaori SAKAMOTO,222.83,WR,2019,SAKAMOTO,Kaori,"Kaori, SAKAMOTO"
Satoko MIYAHARA,215.95,WR,2019,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Bradie TENNELL,213.47,WR,2019,TENNELL,Bradie,"Bradie, TENNELL"
Sofia SAMODUROVA,208.58,WR,2019,SAMODUROVA,Sofia,"Sofia, SAMODUROVA"
Mariah BELL,208.07,WR,2019,BELL,Mariah,"Mariah, BELL"
Eunsoo LIM,205.57,WR,2019,LIM,Eunsoo,"Eunsoo, LIM"
Gabrielle DALEMAN,192.67,WR,2019,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Loena HENDRICKX,186.29,WR,2019,HENDRICKX,Loena,"Loena, HENDRICKX"
Ekaterina RYABOVA,179.88,WR,2019,RYABOVA,Ekaterina,"Ekaterina, RYABOVA"
Yi Christy LEUNG,177.22,WR,2019,LEUNG,Yi Christy,"Yi Christy, LEUNG"
Laurine LECAVELIER,170.59,WR,2019,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Nicole SCHOTT,170.56,WR,2019,SCHOTT,Nicole,"Nicole, SCHOTT"
Alexandra FEIGIN,165.31,WR,2019,FEIGIN,Alexandra,"Alexandra, FEIGIN"
Dasa GRM,161.16,WR,2019,GRM,Dasa,"Dasa, GRM"
Hongyi CHEN,157.59,WR,2019,CHEN,Hongyi,"Hongyi, CHEN"
Eliska BREZINOVA,153.45,WR,2019,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Natasha MCKAY,151.56,WR,2019,MCKAY,Natasha,"Natasha, MCKAY"
Eva Lotta KIIBUS,149.99,WR,2019,KIIBUS,Eva Lotta,"Eva Lotta, KIIBUS"
Alaine CHARTRAND,148.97,WR,2019,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Isadora WILLIAMS,143.22,WR,2019,WILLIAMS,Isadora,"Isadora, WILLIAMS"
