name,score,event,year,last_name,first_name,full_name
KERRY Brendan,233.81,OL,2018,KERRY,Brendan,KERRY Brendan
RIZZO Matteo,232.41,OL,2018,RIZZO,Matteo,RIZZO Matteo
FENTZ Paul,214.55,OL,2018,FENTZ,Paul,FENTZ Paul
YAN Han,213.01,OL,2018,YAN,Han,YAN Han
KVITELASHVILI Morisi,204.57,OL,2018,KVITELASHVILI,Moris,KVITELASHVILI Moris
Nathan CHEN,321.4,WR,2018,CHEN,Nathan,CHEN Nathan
Shoma UNO,273.77,WR,2018,UNO,Shoma,UNO Shoma
Mikhail KOLYADA,272.32,WR,2018,KOLYADA,Mikhail,KOLYADA Mikhail
Alexei BYCHENKO,258.28,WR,2018,BYCHENKO,Alexei,BYCHENKO Alexei
Kazuki TOMONO,256.11,WR,2018,TOMONO,Kazuki,TOMONO Kazuki
Deniss VASILJEVS,254.86,WR,2018,VASILJEVS,Deniss,VASILJEVS Deniss
Dmitri ALIEV,252.3,WR,2018,ALIEV,Dmitri,ALIEV Dmitri
Keegan MESSING,252.3,WR,2018,MESSING,Keegan,MESSING Keegan
Misha GE,249.57,WR,2018,GE,Misha,GE Misha
Michal BREZINA,243.99,WR,2018,BREZINA,Michal,BREZINA Michal
Max AARON,241.49,WR,2018,AARON,Max,AARON Max
Alexander MAJOROV,237.79,WR,2018,MAJOROV,Alexander,MAJOROV Alexander
Keiji TANAKA,236.66,WR,2018,TANAKA,Keiji,TANAKA Keiji
Vincent ZHOU,235.24,WR,2018,ZHOU,Vincent,ZHOU Vincent
Paul FENTZ,230.92,WR,2018,FENTZ,Paul,FENTZ Paul
Romain PONSART,229.2,WR,2018,PONSART,Romain,PONSART Romain
Matteo RIZZO,225.44,WR,2018,RIZZO,Matteo,RIZZO Matteo
Brendan KERRY,223.85,WR,2018,KERRY,Brendan,KERRY Brendan
Boyang JIN,223.41,WR,2018,JIN,Boyang,JIN Boyang
Daniel SAMOHIN,214.01,WR,2018,SAMOHIN,Daniel,SAMOHIN Daniel
Julian Zhi Jie YEE,209.03,WR,2018,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Donovan CARRILLO,200.76,WR,2018,CARRILLO,Donovan,CARRILLO Donovan
Slavik HAYRAPETYAN,199.72,WR,2018,HAYRAPETYAN,Slavik,HAYRAPETYAN Slavik
Phillip HARRIS,187.69,WR,2018,HARRIS,Phillip,HARRIS Phillip
Nathan CHEN,280.57,US,2019,CHEN,Nathan,CHEN Nathan
Michal BREZINA,239.51,US,2019,BREZINA,Michal,BREZINA Michal
Sergei VORONOV,226.44,US,2019,VORONOV,Sergei,VORONOV Sergei
Matteo RIZZO,225.81,US,2019,RIZZO,Matteo,RIZZO Matteo
Vincent ZHOU,225.75,US,2019,ZHOU,Vincent,ZHOU Vincent
Nam NGUYEN,212.99,US,2019,NGUYEN,Nam,NGUYEN Nam
Julian Zhi Jie YEE,207.51,US,2019,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Morisi KVITELASHVILI,205.12,US,2019,KVITELASHVILI,Moris,KVITELASHVILI Moris
Alexei BYCHENKO,197.47,US,2019,BYCHENKO,Alexei,BYCHENKO Alexei
Romain PONSART,187.92,US,2019,PONSART,Romain,PONSART Romain
Kevin REYNOLDS,185.63,US,2019,REYNOLDS,Kevin,REYNOLDS Kevin
Jimmy MA,185.06,US,2019,MA,Jimmy,MA Jimmy
Shoma UNO,277.25,CA,2019,UNO,Shoma,UNO Shoma
Keegan MESSING,265.17,CA,2019,MESSING,Keegan,MESSING Keegan
Junhwan CHA,254.77,CA,2019,CHA,Junhwan,CHA Junhwan
Alexander SAMARIN,248.78,CA,2019,SAMARIN,Alexander,SAMARIN Alexander
Nam NGUYEN,240.94,CA,2019,NGUYEN,Nam,NGUYEN Nam
Jason BROWN,234.97,CA,2019,BROWN,Jason,BROWN Jason
Kevin AYMOZ,230.09,CA,2019,AYMOZ,Kevin,AYMOZ Kevin
Daniel SAMOHIN,225.89,CA,2019,SAMOHIN,Daniel,SAMOHIN Daniel
Kazuki TOMONO,220.83,CA,2019,TOMONO,Kazuki,TOMONO Kazuki
Alexander MAJOROV,220.3,CA,2019,MAJOROV,Alexander,MAJOROV Alexander
Brendan KERRY,220.08,CA,2019,KERRY,Brendan,KERRY Brendan
Roman SADOVSKY,210.6,CA,2019,SADOVSKY,Roman,SADOVSKY Roman
Nathan CHEN,271.58,FR,2019,CHEN,Nathan,CHEN Nathan
Jason BROWN,256.33,FR,2019,BROWN,Jason,BROWN Jason
Alexander SAMARIN,247.09,FR,2019,SAMARIN,Alexander,SAMARIN Alexander
Dmitri ALIEV,237.82,FR,2019,ALIEV,Dmitri,ALIEV Dmitri
Kevin AYMOZ,231.16,FR,2019,AYMOZ,Kevin,AYMOZ Kevin
Romain PONSART,229.86,FR,2019,PONSART,Romain,PONSART Romain
Deniss VASILJEVS,221.26,FR,2019,VASILJEVS,Deniss,VASILJEVS Deniss
Keiji TANAKA,216.32,FR,2019,TANAKA,Keiji,TANAKA Keiji
Boyang JIN,208.89,FR,2019,JIN,Boyang,JIN Boyang
Daniel SAMOHIN,205.99,FR,2019,SAMOHIN,Daniel,SAMOHIN Daniel
Yuzuru HANYU,278.42,RU,2019,HANYU,Yuzuru,HANYU Yuzuru
Morisi KVITELASHVILI,248.58,RU,2019,KVITELASHVILI,Moris,KVITELASHVILI Moris
Kazuki TOMONO,238.73,RU,2019,TOMONO,Kazuki,TOMONO Kazuki
Mikhail KOLYADA,225.42,RU,2019,KOLYADA,Mikhail,KOLYADA Mikhail
Keegan MESSING,220.75,RU,2019,MESSING,Keegan,MESSING Keegan
Paul FENTZ,220.57,RU,2019,FENTZ,Paul,FENTZ Paul
Andrei LAZUKIN,215.78,RU,2019,LAZUKIN,Andrei,LAZUKIN Andrei
Alexei KRASNOZHON,208.01,RU,2019,KRASNOZHON,Alexei,KRASNOZHON Alexei
Alexander MAJOROV,205.59,RU,2019,MAJOROV,Alexander,MAJOROV Alexander
Brendan KERRY,197.59,RU,2019,KERRY,Brendan,KERRY Brendan
Artur DMITRIEV,189.58,RU,2019,DMITRIEV,Artur,DMITRIEV Artur
Julian Zhi Jie YEE,178.71,RU,2019,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Shoma UNO,276.45,JP,2019,UNO,Shoma,UNO Shoma
Sergei VORONOV,254.28,JP,2019,VORONOV,Sergei,VORONOV Sergei
Matteo RIZZO,224.71,JP,2019,RIZZO,Matteo,RIZZO Matteo
Vincent ZHOU,223.42,JP,2019,ZHOU,Vincent,ZHOU Vincent
Dmitri ALIEV,219.52,JP,2019,ALIEV,Dmitri,ALIEV Dmitri
Sota YAMAMOTO,213.4,JP,2019,YAMAMOTO,Sota,YAMAMOTO Sota
Alexander JOHNSON,199.75,JP,2019,JOHNSON,Alexander,JOHNSON Alexander
Deniss VASILJEVS,197.6,JP,2019,VASILJEVS,Deniss,VASILJEVS Deniss
June Hyoung LEE,188.26,JP,2019,LEE,June Hyoung,LEE June Hyoung
Hiroaki SATO,185.18,JP,2019,SATO,Hiroaki,SATO Hiroaki
Kevin REYNOLDS,182.67,JP,2019,REYNOLDS,Kevin,REYNOLDS Kevin
Yaroslav PANIOT,173.64,JP,2019,PANIOT,Yaroslav,PANIOT Yaroslav
Yuzuru HANYU,297.12,FI,2019,HANYU,Yuzuru,HANYU Yuzuru
Michal BREZINA,257.98,FI,2019,BREZINA,Michal,BREZINA Michal
Junhwan CHA,243.19,FI,2019,CHA,Junhwan,CHA Junhwan
Mikhail KOLYADA,238.79,FI,2019,KOLYADA,Mikhail,KOLYADA Mikhail
Boyang JIN,227.28,FI,2019,JIN,Boyang,JIN Boyang
Andrei LAZUKIN,218.22,FI,2019,LAZUKIN,Andrei,LAZUKIN Andrei
Alexei KRASNOZHON,211.03,FI,2019,KRASNOZHON,Alexei,KRASNOZHON Alexei
Keiji TANAKA,206.82,FI,2019,TANAKA,Keiji,TANAKA Keiji
Alexei BYCHENKO,202.33,FI,2019,BYCHENKO,Alexei,BYCHENKO Alexei
Phillip HARRIS,182.66,FI,2019,HARRIS,Phillip,HARRIS Phillip
Valtter VIRTANEN,154.74,FI,2019,VIRTANEN,Valtter,VIRTANEN Valtter
Nathan CHEN,282.42,FN,2019,CHEN,Nathan,CHEN Nathan
Shoma UNO,275.1,FN,2019,UNO,Shoma,UNO Shoma
Junhwan CHA,263.49,FN,2019,CHA,Junhwan,CHA Junhwan
Michal BREZINA,255.26,FN,2019,BREZINA,Michal,BREZINA Michal
Keegan MESSING,236.05,FN,2019,MESSING,Keegan,MESSING Keegan
Sergei VORONOV,226.44,FN,2019,VORONOV,Sergei,VORONOV Sergei
Javier FERNANDEZ,271.59,EU,2019,FERNANDEZ,Javier,FERNANDEZ Javier
Alexander SAMARIN,269.84,EU,2019,SAMARIN,Alexander,SAMARIN Alexander
Matteo RIZZO,247.08,EU,2019,RIZZO,Matteo,RIZZO Matteo
Kevin AYMOZ,246.34,EU,2019,AYMOZ,Kevin,AYMOZ Kevin
Mikhail KOLYADA,240.87,EU,2019,KOLYADA,Mikhail,KOLYADA Mikhail
Daniel GRASSL,236.7,EU,2019,GRASSL,Daniel,GRASSL Daniel
Michal BREZINA,234.25,EU,2019,BREZINA,Michal,BREZINA Michal
Alexander MAJOROV,225.38,EU,2019,MAJOROV,Alexander,MAJOROV Alexander
Alexei BYCHENKO,220.5,EU,2019,BYCHENKO,Alexei,BYCHENKO Alexei
Morisi KVITELASHVILI,219.79,EU,2019,KVITELASHVILI,Moris,KVITELASHVILI Moris
Deniss VASILJEVS,219.5,EU,2019,VASILJEVS,Deniss,VASILJEVS Deniss
Adam SIAO HIM FA,218.06,EU,2019,SIAO HIM FA,Adam,SIAO HIM FA Adam
Daniel SAMOHIN,217.17,EU,2019,SAMOHIN,Daniel,SAMOHIN Daniel
Maxim KOVTUN,216.18,EU,2019,KOVTUN,Maxim,KOVTUN Maxim
Paul FENTZ,209.96,EU,2019,FENTZ,Paul,FENTZ Paul
Vladimir LITVINTSEV,204.28,EU,2019,LITVINTSEV,Vladimir,LITVINTSEV Vladimir
Aleksandr SELEVKO,195.13,EU,2019,SELEVKO,Aleksandr,SELEVKO Aleksandr
Sondre ODDVOLL BOE,192.01,EU,2019,ODDVOLL BOE,Sondre,ODDVOLL BOE Sondre
Matyas BELOHRADSKY,191.22,EU,2019,BELOHRADSKY,Matyas,BELOHRADSKY Matyas
Luc MAIERHOFER,189.0,EU,2019,MAIERHOFER,Luc,MAIERHOFER Luc
Graham NEWBERRY,188.62,EU,2019,NEWBERRY,Graham,NEWBERRY Graham
Ivan SHMURATKO,178.29,EU,2019,SHMURATKO,Ivan,SHMURATKO Ivan
Irakli MAYSURADZE,174.43,EU,2019,MAYSURADZE,Irakli,MAYSURADZE Irakli
Davide LEWTON BRAIN,173.61,EU,2019,LEWTON BRAIN,Davide,LEWTON BRAIN Davide
Shoma UNO,289.12,4C,2019,UNO,Shoma,UNO Shoma
Boyang JIN,273.51,4C,2019,JIN,Boyang,JIN Boyang
Vincent ZHOU,272.22,4C,2019,ZHOU,Vincent,ZHOU Vincent
Keegan MESSING,267.61,4C,2019,MESSING,Keegan,MESSING Keegan
Jason BROWN,258.89,4C,2019,BROWN,Jason,BROWN Jason
Junhwan CHA,255.83,4C,2019,CHA,Junhwan,CHA Junhwan
Keiji TANAKA,251.54,4C,2019,TANAKA,Keiji,TANAKA Keiji
Tomoki HIWATASHI,236.79,4C,2019,HIWATASHI,Tomoki,HIWATASHI Tomoki
Brendan KERRY,224.44,4C,2019,KERRY,Brendan,KERRY Brendan
Nam NGUYEN,216.49,4C,2019,NGUYEN,Nam,NGUYEN Nam
Nicolas NADEAU,209.65,4C,2019,NADEAU,Nicolas,NADEAU Nicolas
Kazuki TOMONO,206.41,4C,2019,TOMONO,Kazuki,TOMONO Kazuki
Andrew DODDS,191.4,4C,2019,DODDS,Andrew,DODDS Andrew
June Hyoung LEE,188.1,4C,2019,LEE,June Hyoung,LEE June Hyoung
Sihyeong LEE,183.98,4C,2019,LEE,Sihyeong,LEE Sihyeong
He ZHANG,179.89,4C,2019,ZHANG,He,ZHANG He
Donovan CARRILLO,174.7,4C,2019,CARRILLO,Donovan,CARRILLO Donovan
Micah TANG,174.59,4C,2019,TANG,Micah,TANG Micah
Micah Kai LYNETTE,174.44,4C,2019,LYNETTE,Micah Kai,LYNETTE Micah Kai
Julian Zhi Jie YEE,174.1,4C,2019,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Harrison Jon-Yen WONG,148.54,4C,2019,WONG,Harrison Jon-Yen,WONG Harrison Jon-Yen
Leslie Man Cheuk IP,146.6,4C,2019,IP,Leslie,IP Leslie
Nikita MANKO,138.4,4C,2019,MANKO,Nikita,MANKO Nikita
Mark WEBSTER,126.41,4C,2019,WEBSTER,Mark,WEBSTER Mark
